8287,USP9Y,ubiquitin specific peptidase 9, Y-linked,Yq11.221,Validated
5599,MAPK8,mitogen-activated protein kinase 8,10q11.22,Validated
128674,PROKR2,prokineticin receptor 2,20p12.3,Validated
5104,SERPINA5,serpin family A member 5,14q32.13,Validated
4582,MUC1,mucin 1, cell surface associated,1q22,Validated
51293,CD320,CD320 molecule,19p13.2,Validated
727897,MUC5B,mucin 5B, oligomeric mucus/gel-forming,11p15.5,Validated
56667,MUC13,mucin 13, cell surface associated,3q21.2,Validated
23641,LDOC1,LDOC1, regulator of NFKB signaling,Xq27.1,Validated
10038,PARP2,poly(ADP-ribose) polymerase 2,14q11.2,Validated
22853,LMTK2,lemur tyrosine kinase 2,7q21.3,Validated
339345,NANOS2,nanos C2HC-type zinc finger 2,19q13.32,Validated
80712,ESX1,ESX homeobox 1,Xq22.2,Validated
3558,IL2,interleukin 2,4q27,Validated
652,BMP4,bone morphogenetic protein 4,14q22.2,Validated
80336,PABPC1L,poly(A) binding protein cytoplasmic 1 like,20q13.12,Validated
26986,PABPC1,poly(A) binding protein cytoplasmic 1,8q22.3,Validated
5042,PABPC3,poly(A) binding protein cytoplasmic 3,13q12.13,Validated
3082,HGF,hepatocyte growth factor,7q21.11,Validated
3084,NRG1,neuregulin 1,8p12,Validated
81833,SPACA1,sperm acrosome associated 1,6q15,Validated
79730,NSUN7,NOP2/Sun RNA methyltransferase family member 7,4p14,Validated
6406,SEMG1,semenogelin 1,20q13.12,Validated
6866,TAC3,tachykinin 3,12q13.3,Validated
255220,TXNDC8,thioredoxin domain containing 8,9q31.3,Validated
396,ARHGDIA,Rho GDP dissociation inhibitor alpha,17q25.3,Validated
284359,IZUMO1,izumo sperm-egg fusion 1,19q13.33,Validated
2923,PDIA3,protein disulfide isomerase family A member 3,15q15.3,Validated
5428,POLG,DNA polymerase gamma, catalytic subunit,15q26.1,Validated
49,ACR,acrosin,22q13.33,Validated
279,AMY2A,amylase, alpha 2A (pancreatic),1p21.1,Validated
3117,HLA-DQA1,major histocompatibility complex, class II, DQ alpha 1,6p21.32,Validated
2,A2M,alpha-2-macroglobulin,12p13.31,Validated
4282,MIF,macrophage migration inhibitory factor,22q11.23,Validated
57119,EPPIN,epididymal peptidase inhibitor,20q13.12,Validated
2335,FN1,fibronectin 1,2q35,Validated
5781,PTPN11,protein tyrosine phosphatase, non-receptor type 11,12q24.13,Validated
203413,CT83,cancer/testis antigen 83,Xq23,Validated
343171,OR2W3,olfactory receptor family 2 subfamily W member 3,1q44,Validated
4316,MMP7,matrix metallopeptidase 7,11q22.2,Validated
5726,TAS2R38,taste 2 receptor member 38,7q34,Validated
3959,LGALS3BP,galectin 3 binding protein,17q25.3,Validated
3991,LIPE,lipase E, hormone sensitive type,19q13.2,Validated
328,APEX1,apurinic/apyrimidinic endodeoxyribonuclease 1,14q11.2,Validated
4205,MEF2A,myocyte enhancer factor 2A,15q26.3,Validated
5328,PLAU,plasminogen activator, urokinase,10q22.2,Validated
6675,UAP1,UDP-N-acetylglucosamine pyrophosphorylase 1,1q23.3,Validated
9463,PICK1,protein interacting with PRKCA 1,22q13.1,Validated
3417,IDH1,isocitrate dehydrogenase (NADP(+)) 1, cytosolic,2q34,Validated
1545,CYP1B1,cytochrome P450 family 1 subfamily B member 1,2p22.2,Validated
5010,CLDN11,claudin 11,3q26.2,Validated
2697,GJA1,gap junction protein alpha 1,6q22.31,Validated
6657,SOX2,SRY-box 2,3q26.33,Validated
5626,PROP1,PROP paired-like homeobox 1,5q35.3,Validated
4210,MEFV,MEFV, pyrin innate immunity regulator,16p13.3,Validated
406933,MIR141,microRNA 141,12p13.31,Validated
554210,MIR429,microRNA 429,1p36.33,Validated
5111,PCNA,proliferating cell nuclear antigen,20p12.3,Validated
5468,PPARG,peroxisome proliferator activated receptor gamma,3p25.2,Validated
6407,SEMG2,semenogelin 2,20q13.12,Validated
4170,MCL1,MCL1, BCL2 family apoptosis regulator,1q21.2,Validated
406948,MIR15A,microRNA 15a,13q14.2,Validated
3304,HSPA1B,heat shock protein family A (Hsp70) member 1B,6p21.33,Validated
2149,F2R,coagulation factor II thrombin receptor,5q13.3,Validated
6677,SPAM1,sperm adhesion molecule 1,7q31.32,Validated
410,ARSA,arylsulfatase A,22q13.33,Validated
86614,HSFY1,heat shock transcription factor, Y-linked 1,Yq11.222,Validated
3305,HSPA1L,heat shock protein family A (Hsp70) member 1 like,6p21.33,Validated
6654,SOS1,SOS Ras/Rac guanine nucleotide exchange factor 1,2p22.1,Validated
5894,RAF1,Raf-1 proto-oncogene, serine/threonine kinase,3p25.2,Validated
1589,CYP21A2,cytochrome P450 family 21 subfamily A member 2,6p21.33,Validated
54878,DPP8,dipeptidyl peptidase 8,15q22.31,Validated
2253,FGF8,fibroblast growth factor 8,10q24.32,Validated
54756,IL17RD,interleukin 17 receptor D,3p14.3,Validated
60675,PROK2,prokineticin 2,3p13,Validated
8822,FGF17,fibroblast growth factor 17,8p21.3,Validated
1848,DUSP6,dual specificity phosphatase 6,12q21.33,Validated
81848,SPRY4,sprouty RTK signaling antagonist 4,5q31.3,Validated
23767,FLRT3,fibronectin leucine rich transmembrane protein 3,20p12.1,Validated
6870,TACR3,tachykinin receptor 3,4q24,Validated
55636,CHD7,chromodomain helicase DNA binding protein 7,8q12.2,Validated
2539,G6PD,glucose-6-phosphate dehydrogenase,Xq28,Validated
7430,EZR,ezrin,6q25.3,Validated
998,CDC42,cell division cycle 42,1p36.12,Validated
928,CD9,CD9 molecule,12p13.31,Validated
60,ACTB,actin beta,7p22.1,Validated
10381,TUBB3,tubulin beta 3 class III,16q24.3,Validated
5013,OTX1,orthodenticle homeobox 1,2p15,Validated
6469,SHH,sonic hedgehog,7q36.3,Validated
794,CALB2,calbindin 2,16q22.2,Validated
124912,SPACA3,sperm acrosome associated 3,17q11.2,Validated
4803,NGF,nerve growth factor,1p13.2,Validated
10971,YWHAQ,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta,2p25.1,Validated
2016,EMX1,empty spiracles homeobox 1,2p13.2,Validated
3303,HSPA1A,heat shock protein family A (Hsp70) member 1A,6p21.33,Validated
52,ACP1,acid phosphatase 1,2p25.3,Validated
7341,SUMO1,small ubiquitin-like modifier 1,2q33.1,Validated
442891,MIR135B,microRNA 135b,1q32.1,Validated
2308,FOXO1,forkhead box O1,13q14.11,Validated
2214,FCGR3A,Fc fragment of IgG receptor IIIa,1q23.3,Validated
4684,NCAM1,neural cell adhesion molecule 1,11q23.2,Validated
406947,MIR155,microRNA 155,21q21.3,Validated
406938,MIR146A,microRNA 146a,5q33.3,Validated
2626,GATA4,GATA binding protein 4,8p23.1,Validated
3329,HSPD1,heat shock protein family D (Hsp60) member 1,2q33.1,Validated
2053,EPHX2,epoxide hydrolase 2,8p21.2-p21.1,Validated
23405,DICER1,dicer 1, ribonuclease III,14q32.13,Validated
29102,DROSHA,drosha ribonuclease III,5p13.3,Validated
7508,XPC,XPC complex subunit, DNA damage recognition and repair factor,3p25.1,Validated
3014,H2AFX,H2A histone family member X,11q23.3,Validated
100131137,BSPH1,binder of sperm protein homolog 1,19q13.33,Validated
51314,NME8,NME/NM23 family member 8,7p14.1,Validated
1234,CCR5,C-C motif chemokine receptor 5 (gene/pseudogene),3p21.31,Validated
1585,CYP11B2,cytochrome P450 family 11 subfamily B member 2,8q24.3,Validated
10876,EDDM3A,epididymal protein 3A,14q11.2,Validated
64184,EDDM3B,epididymal protein 3B,14q11.2,Validated
100996331,POTEB,POTE ankyrin domain family member B,15q11.2,Validated
729786,GOLGA8CP,golgin A8 family member C, pseudogene,15q11.2,Validated
4867,NPHP1,nephrocystin 1,2q13,Validated
7026,NR2F2,nuclear receptor subfamily 2 group F member 2,15q26.2,Validated
80070,ADAMTS20,ADAM metallopeptidase with thrombospondin type 1 motif 20,12q12,Validated
5756,TWF1,twinfilin actin binding protein 1,12q12,Validated
1352,COX10,COX10, heme A:farnesyltransferase cytochrome c oxidase assembly factor,17p12,Validated
4117,MAK,male germ cell associated kinase,6p24.2,Validated
1770,DNAH9,dynein axonemal heavy chain 9,17p12,Validated
3858,KRT10,keratin 10,17q21.2,Validated
5327,PLAT,plasminogen activator, tissue type,8p11.21,Validated
60439,TTTY2,testis-specific transcript, Y-linked 2 (non-protein coding),Yp11.2,Validated
84057,MND1,meiotic nuclear divisions 1,4q31.3,Validated
84690,SPATA22,spermatogenesis associated 22,17p13.2,Validated
26330,GAPDHS,glyceraldehyde-3-phosphate dehydrogenase, spermatogenic,19q13.12,Validated
341567,H1FNT,H1 histone family member N, testis specific,12q13.11,Validated
7001,PRDX2,peroxiredoxin 2,19p13.13,Validated
3948,LDHC,lactate dehydrogenase C,11p15.1,Validated
5021,OXTR,oxytocin receptor,3p25.3,Validated
93426,SYCE1,synaptonemal complex central element protein 1,10q26.3,Validated
26256,CABYR,calcium binding tyrosine phosphorylation regulated,18q11.2,Validated
84203,TXNDC2,thioredoxin domain containing 2,18p11.22,Validated
124404,Sep-12,septin 12,16p13.3,Validated
89869,PLCZ1,phospholipase C zeta 1,12p12.3,Validated
11055,ZPBP,zona pellucida binding protein,7p12.2,Validated
1016,CDH18,cadherin 18,5p14.3,Validated
27253,PCDH17,protocadherin 17,13q21.1,Validated
989,Sep-07,septin 7,7p14.2,Validated
8317,CDC7,cell division cycle 7,1p22.1,Validated
1025,CDK9,cyclin dependent kinase 9,9q34.11,Validated
991,CDC20,cell division cycle 20,1p34.2,Validated
1198,CLK3,CDC like kinase 3,15q24.1,Validated
54457,TAF7L,TATA-box binding protein associated factor 7 like,Xq22.1,Validated
373861,HILS1,histone linker H1 domain, spermatid-specific 1 (pseudogene),17q21.33,Validated
150365,MEI1,meiotic double-stranded break formation protein 1,22q13.2,Validated
64581,CLEC7A,C-type lectin domain containing 7A,12p13.2,Validated
8566,PDXK,pyridoxal kinase,21q22.3,Validated
5906,RAP1A,RAP1A, member of RAS oncogene family,1p13.2,Validated
999,CDH1,cadherin 1,16q22.1,Validated
55905,RNF114,ring finger protein 114,20q13.13,Validated
83893,SPATA16,spermatogenesis associated 16,3q26.31,Validated
83890,SPATA9,spermatogenesis associated 9,5q15,Validated
5944,RBMY1HP,RNA binding motif protein, Y-linked, family 1, member H, pseudogene,Yq11.223,Validated
7068,THRB,thyroid hormone receptor beta,3p24.2,Validated
29118,DDX25,DEAD-box helicase 25,11q24.2,Validated
56603,CYP26B1,cytochrome P450 family 26 subfamily B member 1,2p13.2,Validated
340719,NANOS1,nanos C2HC-type zinc finger 1,10q26.11,Validated
346673,STRA8,stimulated by retinoic acid 8,7q33,Validated
1312,COMT,catechol-O-methyltransferase,22q11.21,Validated
55422,ZNF331,zinc finger protein 331,19q13.42,Validated
5940,RBMY1A1,RNA binding motif protein, Y-linked, family 1, member A1,Yq11.223,Validated
167,CRISP1,cysteine rich secretory protein 1,6p12.3,Validated
140881,DEFB129,defensin beta 129,20p13,Validated
362,AQP5,aquaporin 5,12q13.12,Validated
50801,KCNK4,potassium two pore domain channel subfamily K member 4,11q13.1,Validated
89822,KCNK17,potassium two pore domain channel subfamily K member 17,6p21.2,Validated
54716,SLC6A20,solute carrier family 6 member 20,3p21.31,Validated
64849,SLC13A3,solute carrier family 13 member 3,20q13.12,Validated
81623,DEFB126,defensin beta 126,20p13,Validated
245909,DEFB106A,defensin beta 106A,8p23.1,Validated
199,AIF1,allograft inflammatory factor 1,6p21.33,Validated
11186,RASSF1,Ras association domain family member 1,3p21.31,Validated
8242,KDM5C,lysine demethylase 5C,Xp11.22,Validated
51634,RBMX2,RNA binding motif protein, X-linked 2,Xq26.1,Validated
2248,FGF3,fibroblast growth factor 3,11q13.3,Validated
253175,CDY1B,chromodomain Y-linked 1B,Yq11.23,Validated
64395,GMCL1,germ cell-less, spermatogenesis associated 1,2p13.3,Validated
9426,CDY2A,chromodomain Y-linked 2A,Yq11.222,Validated
9081,PRY,PTPN13-like, Y-linked,Yq11.223,Validated
50858,TTTY1,testis-specific transcript, Y-linked 1 (non-protein coding),Yp11.2,Validated
9084,VCY,variable charge, Y-linked,Yq11.221,Validated
7391,USF1,upstream transcription factor 1,1q23.3,Validated
11036,GTF2A1L,general transcription factor IIA subunit 1 like,2p16.3,Validated
30014,SPANXA1,sperm protein associated with the nucleus, X-linked, family member A1,Xq27.2,Validated
7278,TUBA3C,tubulin alpha 3c,13q12.11,Validated
7277,TUBA4A,tubulin alpha 4a,2q35,Validated
51807,TUBA8,tubulin alpha 8,22q11.21,Validated
5304,PIP,prolactin induced protein,7q34,Validated
55811,ADCY10,adenylate cyclase 10,1q24.2,Validated
347732,CATSPER3,cation channel sperm associated 3,5q31.1,Validated
378807,CATSPER4,cation channel sperm associated 4,1p36.11,Validated
8398,PLA2G6,phospholipase A2 group VI,22q13.1,Validated
8284,KDM5D,lysine demethylase 5D,Yq11.223,Validated
4512,COX1,cytochrome c oxidase subunit I,,Validated
4508,ATP6,ATP synthase F0 subunit 6,,Validated
4509,ATP8,ATP synthase F0 subunit 8,,Validated
1528,CYB5A,cytochrome b5 type A,18q22.3,Validated
5684,PSMA3,proteasome subunit alpha 3,14q23.1,Validated
10407,SPAG11B,sperm associated antigen 11B,8p23.1,Validated
653423,SPAG11A,sperm associated antigen 11A,8p23.1,Validated
6429,SRSF4,serine and arginine rich splicing factor 4,1p35.3,Validated
6431,SRSF6,serine and arginine rich splicing factor 6,20q13.11,Validated
8683,SRSF9,serine and arginine rich splicing factor 9,12q24.31,Validated
3623,INHA,inhibin alpha subunit,2q35,Validated
51686,OAZ3,ornithine decarboxylase antizyme 3,1q21.3,Validated
64518,TEKT3,tektin 3,17p12,Validated
6954,TCP11,t-complex 11,6p21.31,Validated
7180,CRISP2,cysteine rich secretory protein 2,6p12.3,Validated
384,ARG2,arginase 2,14q24.1,Validated
6993,DYNLT1,dynein light chain Tctex-type 1,6q25.3,Validated
780,DDR1,discoidin domain receptor tyrosine kinase 1,6p21.33,Validated
140885,SIRPA,signal regulatory protein alpha,20p13,Validated
55423,SIRPG,signal regulatory protein gamma,20p13,Validated
6660,SOX5,SRY-box 5,12p12.1,Validated
66037,BOLL,boule homolog, RNA binding protein,2q33.1,Validated
128153,SPATA17,spermatogenesis associated 17,1q41,Validated
5230,PGK1,phosphoglycerate kinase 1,Xq21.1,Validated
4771,NF2,neurofibromin 2,22q12.2,Validated
29968,PSAT1,phosphoserine aminotransferase 1,9q21.2,Validated
9101,USP8,ubiquitin specific peptidase 8,15q21.2,Validated
94240,EPSTI1,epithelial stromal interaction 1,13q14.11,Validated
388389,CCDC103,coiled-coil domain containing 103,17q21.31,Validated
121355,GTSF1,gametocyte specific factor 1,12q13.13,Validated
51571,FAM49B,family with sequence similarity 49 member B,8q24.21,Validated
143689,PIWIL4,piwi like RNA-mediated gene silencing 4,11q21,Validated
10577,NPC2,NPC intracellular cholesterol transporter 2,14q24.3,Validated
3933,LCN1,lipocalin 1,9q34.3,Validated
83853,ROPN1L,rhophilin associated tail protein 1 like,5p15.2,Validated
5223,PGAM1,phosphoglycerate mutase 1,10q24.1,Validated
160065,PATE1,prostate and testis expressed 1,11q24.2,Validated
406937,MIR145,microRNA 145,5q32,Validated
3814,KISS1,KiSS-1 metastasis suppressor,1q32.1,Validated
26580,BSCL2,BSCL2, seipin lipid droplet biogenesis associated,11q12.3,Validated
407019,MIR27B,microRNA 27b,9q22.32,Validated
54937,SOHLH2,spermatogenesis and oogenesis specific basic helix-loop-helix 2,13q13.3,Validated
25924,MYRIP,myosin VIIA and Rab interacting protein,3p22.1,Validated
57689,LRRC4C,leucine rich repeat containing 4C,11p12,Validated
25942,SIN3A,SIN3 transcription regulator family member A,15q24.2,Validated
9025,RNF8,ring finger protein 8,6p21.2,Validated
23476,BRD4,bromodomain containing 4,19p13.12,Validated
140625,ACTRT2,actin related protein T2,1p36.32,Validated
10300,KATNB1,katanin regulatory subunit B1,16q21,Validated
5052,PRDX1,peroxiredoxin 1,1p34.1,Validated
1181,CLCN2,chloride voltage-gated channel 2,3q27.1,Validated
10059,DNM1L,dynamin 1 like,12p11.21,Validated
5905,RANGAP1,Ran GTPase activating protein 1,22q13.2,Validated
7153,TOP2A,DNA topoisomerase II alpha,17q21.2,Validated
407041,MIR34B,microRNA 34b,11q23.1,Validated
407042,MIR34C,microRNA 34c,11q23.1,Validated
406906,MIR122,microRNA 122,18q21.31,Validated
7850,IL1R2,interleukin 1 receptor type 2,2q11.2,Validated
1390,CREM,cAMP responsive element modulator,10p11.21,Validated
54974,THG1L,tRNA-histidine guanylyltransferase 1 like,5q33.3,Validated
10062,NR1H3,nuclear receptor subfamily 1 group H member 3,11p11.2,Validated
11159,RABL2A,RAB, member of RAS oncogene family like 2A,2q14.1,Validated
54456,MOV10L1,Mov10 RISC complex RNA helicase like 1,22q13.33,Validated
150280,HORMAD2,HORMA domain containing 2,22q12.2,Validated
9194,SLC16A7,solute carrier family 16 member 7,12q14.1,Validated
9677,PPIP5K1,diphosphoinositol pentakisphosphate kinase 1,15q15.3,Validated
4514,COX3,cytochrome c oxidase III,,Validated
8854,ALDH1A2,aldehyde dehydrogenase 1 family member A2,15q21.3,Validated
93058,COQ10A,coenzyme Q10A,12q13.3,Validated
158983,H2BFWT,H2B histone family member W, testis specific,Xq22.2,Validated
6875,TAF4B,TATA-box binding protein associated factor 4b,18q11.2,Validated
84225,ZMYND15,zinc finger MYND-type containing 15,17p13.2,Validated
116369,SLC26A8,solute carrier family 26 member 8,6p21.31,Validated
168391,GALNTL5,polypeptide N-acetylgalactosaminyltransferase like 5,7q36.1,Validated
25981,DNAH1,dynein axonemal heavy chain 1,3p21.1,Validated
55170,PRMT6,protein arginine methyltransferase 6,1p13.3,Validated
5192,PEX10,peroxisomal biogenesis factor 10,1p36.32,Validated
8110,DPF3,double PHD fingers 3,14q24.2,Validated
57453,DSCAML1,DS cell adhesion molecule like 1,11q23.3,Validated
1893,ECM1,extracellular matrix protein 1,1q21.2,Validated
83639,TEX101,testis expressed 101,19q13.31,Validated
2254,FGF9,fibroblast growth factor 9,13q12.11,Validated
84528,RHOXF2,Rhox homeobox family member 2,Xq24,Validated
5310,PKD1,polycystin 1, transient receptor potential channel interacting,16p13.3,Validated
7259,TSPYL1,TSPY like 1,6q22.1,Validated
135138,PACRG,parkin coregulated,6q26,Validated
56979,PRDM9,PR/SET domain 9,5p14.2,Validated
1991,ELANE,elastase, neutrophil expressed,19p13.3,Validated
5049,PAFAH1B2,platelet activating factor acetylhydrolase 1b catalytic subunit 2,11q23.3,Validated
5020,OXT,oxytocin/neurophysin I prepropeptide,20p13,Validated
4914,NTRK1,neurotrophic receptor tyrosine kinase 1,1q23.1,Validated
100124700,HOTAIR,HOX transcript antisense RNA,12q13.13,Validated
554213,MIR449A,microRNA 449a,5q11.2,Validated
442893,MIR151A,microRNA 151a,8q24.3,Validated
8626,TP63,tumor protein p63,3q28,Validated
27285,TEKT2,tektin 2,1p34.3,Validated
6584,SLC22A5,solute carrier family 22 member 5,5q31.1,Validated
90780,PYGO2,pygopus family PHD finger 2,1q21.3,Validated
23139,MAST2,microtubule associated serine/threonine kinase 2,1p34.1,Validated
117143,TADA1,transcriptional adaptor 1,1q24.1,Validated
286,ANK1,ankyrin 1,8p11.21,Validated
4862,NPAS2,neuronal PAS domain protein 2,2q11.2,Validated
441531,PGAM4,phosphoglycerate mutase family member 4,Xq21.1,Validated
261734,NPHP4,nephrocystin 4,1p36.31,Validated
9575,CLOCK,clock circadian regulator,4q12,Validated
1831,TSC22D3,TSC22 domain family member 3,Xq22.3,Validated
222229,LRWD1,leucine rich repeats and WD repeat domain containing 1,7q22.1,Validated
79582,SPAG16,sperm associated antigen 16,2q34,Validated
814,CAMK4,calcium/calmodulin dependent protein kinase IV,5q22.1,Validated
2119,ETV5,ETS variant 5,3q27.2,Validated
7466,WFS1,wolframin ER transmembrane glycoprotein,4p16.1,Validated
150483,TEKT4,tektin 4,2q11.1,Validated
406881,MIRLET7A1,microRNA let-7a-1,9q22.32,Validated
6934,TCF7L2,transcription factor 7 like 2,10q25.2-q25.3,Validated
419,ART3,ADP-ribosyltransferase 3,4p15.1-p14,Validated
84072,HORMAD1,HORMA domain containing 1,1q21.3,Validated
302,ANXA2,annexin A2,15q22.2,Validated
3191,HNRNPL,heterogeneous nuclear ribonucleoprotein L,19q13.2,Validated
84944,MAEL,maelstrom spermatogenic transposon silencer,1q24.1,Validated
122402,TDRD9,tudor domain containing 9,14q32.33,Validated
55,ACPP,acid phosphatase, prostate,3q22.1,Validated
563,AZGP1,alpha-2-glycoprotein 1, zinc-binding,7q22.1,Validated
89953,KLC4,kinesin light chain 4,6p21.1,Validated
9371,KIF3B,kinesin family member 3B,20q11.21,Validated
51168,MYO15A,myosin XVA,17p11.2,Validated
221458,KIF6,kinesin family member 6,6p21.2,Validated
